user_id,product_name,size,review_text,review_date,size_tag,brightness_tag,color_tag,ball_of_foot_tag,comfort_tag
LV.5 내일뭐입어야하지,핸드볼 스페지알 - 핑크 / IF6561,280,"크X에서 가격이 떨어질 때까지 버티다가
그럴 기미가 보이질 않아 샀는데
여기가 훨씬 쌀 줄 몰랐군요
진작에 살 걸

봄이 되면 얇게 입을 거고
얇게 입으면 패션 포인트 주기 어려울 거고
그럼 뭘까요?
바로 신발입니다

신발 색을 보세요
이거 10켤레 정도 뒤져봐도
이런 색감, 디자인 없습니다
2주 고민한 시간이 아까워요
제발 지금이 저점입니다
꼭 사셔야합니다

봄여름
이 신발 하나로 버티렵니다",2024.04.03,보통이에요,밝아요,선명해요,보통이에요,편안해요
LV.3 정적인인천바지,핸드볼 스페지알 - 핑크 / IF6561,230,"너무 편하고 이뻐요
컬러도 톤다운 핑크라 더 이쁜듯요
한사이즈다운해서 사도 잘맞네요",2024.03.31,보통이에요,보통이에요,보통이에요,보통이에요,편안해요
LV.6 낄낄리리리,핸드볼 스페지알 - 핑크 / IF6561,220,"무채색 코디이 포인트주기 조아용
의외로 손이 많이가용",2024.03.30,보통이에요,밝아요,보통이에요,보통이에요,적당해요
LV.7 초애르,핸드볼 스페지알 - 핑크 / IF6561,270,스페지알 보자마자 넘 이뻐서 구매했습니다 존재감 넘치고 봄느낌 아주 좋아요,2024.03.28,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.6 #어바웃키친,핸드볼 스페지알 - 핑크 / IF6561,240,데일리 신발로 아주 좋아요. 핑크도 색이 예뻐서 튀지 않습니다.,2024.03.28,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.6 #어바웃키친,핸드볼 스페지알 - 핑크 / IF6561,220,맘에 쏙듭니다. 사이즈가 여유가 있어서 220~225 신는데 220도 여유가 있네요.,2024.03.28,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 eschoi,핸드볼 스페지알 - 핑크 / IF6561,265,너무 밝아서 고민 많이 했는데 이뿌긴 진짜 이뻐용 쫌 많이 튀긴하지만 ..!,2024.03.28,보통이에요,보통이에요,보통이에요,보통이에요,편안해요
LV.7 관대한유럽출근룩,핸드볼 스페지알 - 핑크 / IF6561,240,어무니 드릴려고 구매해봤어요ㅎㅎ 봄에 벚꽃필때 신으면 너무 이쁠거 같네요 포장은 꼼꼼한 상태로 왔어요~,2024.03.26,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.6 끼꺼,핸드볼 스페지알 - 핑크 / IF6561,270,살짝 타이트하긴 한데 조금만 늘어나면 편하게 신을것 같네요,2024.03.25,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 뭐죄다사용중이래,핸드볼 스페지알 - 핑크 / IF6561,225,잘 샀당 히히. 포인트로 신을 핑크 신발이 갖고 싶었는데 넘 만족해용!!,2024.03.21,커요,보통이에요,보통이에요,보통이에요,편안해요
LV.3 에코그린에너지,핸드볼 스페지알 - 핑크 / IF6561,240,"크레이지...
너무 이뻐요
회면보다 핑크스럽고 너무 마음에 들어요",2024.03.21,커요,보통이에요,보통이에요,보통이에요,편안해요
LV.6 삼삼합니당,핸드볼 스페지알 - 핑크 / IF6561,235,실물 예쁘구 할인가에 구매하고 일석이조 좋아요,2024.03.20,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 정확한광주향수,핸드볼 스페지알 - 핑크 / IF6561,280,색감이 빈티지하고 스웨이드 재질도 너무 예뻐서 봄 신발로 딱이에요,2024.03.09,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.6 소박한송파에코퍼,핸드볼 스페지알 - 핑크 / IF6561,275,"색상이 봄에 딱이네요ㅠㅠ너무이쁩니다
사이즈는 반업이 딱 조은듯",2024.03.07,보통이에요,보통이에요,보통이에요,보통이에요,편안해요
LV.4 근사한시드니재킷,핸드볼 스페지알 - 핑크 / IF6561,260,배송 빠르게 잘 받았습니다. 날씨 풀릴 때 착용하면 좋을 것 같아요,2024.03.06,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.3 뇽이엄마,핸드볼 스페지알 - 핑크 / IF6561,240,"이염 심하고 때는 잘 타지만 뽀얀 핑크가 넘 예뻐요😂 긴바지랑은 웬만하면 피할라구요 ㅎㅎ 핑크 포기모태,,",2024.03.06,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.6 없음이런거,핸드볼 스페지알 - 핑크 / IF6561,225,"너무나 색감도 이쁘고 좋네요~
고민하시능 분들께 추천입니다!!",2024.03.06,작아요,보통이에요,보통이에요,보통이에요,적당해요
LV.8 인조인간189호,핸드볼 스페지알 - 핑크 / IF6561,240,핑크우유색이여서 굉장히 무난하게 신을수 있어요 쨍한것보다 이쁘고 좋습니다,2024.03.05,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.7 꿍두,핸드볼 스페지알 - 핑크 / IF6561,265,너무 이쁜 제품 쿠폰까지 써서 너무 잘샀어요! 잘 신을게요!,2024.03.05,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 firewks,핸드볼 스페지알 - 핑크 / IF6561,245,사이즈 진짜 여유있게 나왔어요 평소 250인데 이건 245가 손가락 하나 들어갈정도로 커요 ㅋㅎ 반사이즈 다운하세요,2024.02.29,커요,보통이에요,선명해요,넓어요,편안해요
LV.7 taewoong22,핸드볼 스페지알 - 핑크 / IF6561,280,"확실히 이쁩니다.
나이키 신발 다 처분하고 이제 클락스, 아디다스로 가려구요.",2024.02.29,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.4 탐나는남색에코퍼,핸드볼 스페지알 - 핑크 / IF6561,280,너무이쁘고 봄에신기좋은신발같아요 색감도깔끔하고가벼워서 나들이갈때 신기 좋을거밭아요,2024.02.27,보통이에요,밝아요,선명해요,좁아요,적당해요
LV.5 어쩔티비 ㅋ ㅋ,핸드볼 스페지알 - 핑크 / IF6561,250,"신발 너무 예쁘고 착화감 좋아요 !
안에 쿠션 같은게 있어서 오래신어도 발 안아팠어요
255 신는데 250 신으니까 딱 맞아요",2024.02.27,커요,보통이에요,보통이에요,보통이에요,편안해요
LV.5 쏭쏭이87,핸드볼 스페지알 - 핑크 / IF6561,240,어느 코디에도 쉽게 잘어울리고 반업이나 정사이즈로 신으면 편하게 신을수있어요,2024.02.27,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.7 sy289,핸드볼 스페지알 - 핑크 / IF6561,250,어느 코디에도 코디하기쉽고 너무 예쁘네요 청바지나 슬랙스에도 너무 잘어울려요,2024.02.27,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 승관와이프,핸드볼 스페지알 - 핑크 / IF6561,245,배송 빨랐고 핏 너무 좋아요 다들 구매하시면 후회 안 하실 것 같습니다!,2024.02.26,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 행복한페루벌키,핸드볼 스페지알 - 핑크 / IF6561,260,"색감 좋고 가을 겨울 착용하기 좋습니다
만족합니다~",2024.02.25,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.6 깐도뤼이,핸드볼 스페지알 - 핑크 / IF6561,240,"밝고 쨍한 핑크가 아닌 약간 어두운 핑크라 오히려 코디하기도 쉽고 튀지 않아서 좋네요
사계절 다 신을 수 있을듯 하고 스웨이드라 비, 눈 오는 날만 피하면 적당한 관리로 이쁘게 신을 수 있을듯 합니다",2024.02.25,보통이에요,보통이에요,보통이에요,보통이에요,편안해요
LV.8 이쿠쿠씨,핸드볼 스페지알 - 핑크 / IF6561,255,배송이빨라서 좋네요. 할인받아서 좋은가격에 구매합니다~,2024.02.23,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.7 뇌빼고구매,핸드볼 스페지알 - 핑크 / IF6561,230,"봄되면 손 자주갈거 같아요
색감이 딸기우유맛이네요 가젤보다 요즘 스페지알류가 더 이쁜거 같아요",2024.02.23,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 ssfw,핸드볼 스페지알 - 핑크 / IF6561,235,선물 받은 사람 모두가 좋다고 칭찬 일색입니다 잘 구매했습니다,2024.02.21,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.6 감지도리,핸드볼 스페지알 - 핑크 / IF6561,255,봄에 핑크신발 하나 신고싶었는데 좋은가격에 잘 신을수 있을거같아요 감사합니다,2024.02.21,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.6 감지도리,핸드볼 스페지알 - 핑크 / IF6561,255,봄에 핑크신발 하나 신고싶었는데 좋은가격에 잘 신을수 있을거같아요 간사합니다,2024.02.21,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.6 따봉벌레,핸드볼 스페지알 - 핑크 / IF6561,225,"여자친구가 좋아하네요.
정사이즈 가면 됩니다. 업사이징 ㄴㄴ해요",2024.02.20,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.8 빌리아일리시,핸드볼 스페지알 - 핑크 / IF6561,230,색 귀엽고 예뻐요 확실히 ㄴㅇㅋ보다는 아디다스가 더 트렌드에 맞는 느낌입니다 아재룩에서 벗어나봐요,2024.02.19,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.7 롯데택배,핸드볼 스페지알 - 핑크 / IF6561,230,톤 다운된 핑크색이라 튀지않고 남녀 누구나 포인트로 착용하기 좋을듯 합니다,2024.02.19,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.7 롯데택배,핸드볼 스페지알 - 핑크 / IF6561,225,톤 다운된 핑크색이라 튀지않고 남녀 누구나 포인트로 착용하기 좋을듯 합니다,2024.02.19,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.7 롯데택배,핸드볼 스페지알 - 핑크 / IF6561,220,톤 다운된 핑크색이라 튀지않고 남녀 누구나 포인트로 착용하기 좋을듯 합니다,2024.02.19,보통이에요,보통이에요,선명해요,좁아요,적당해요
LV.5 내일은칠레힙스터,핸드볼 스페지알 - 핑크 / IF6561,225,배송 빠르고 색상 마음에 들어요 풀리자마자 빠르게 구매,2024.02.17,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.8 여우바람꽃,핸드볼 스페지알 - 핑크 / IF6561,250,너무 만족스러운 제품입니다. 게다가 무신사에서 사서 저렴하네요,2024.02.17,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.8 여우바람꽃,핸드볼 스페지알 - 핑크 / IF6561,245,너무 만족스러운 제품입니다. 게다가 무신사에서 사서 저렴하네요,2024.02.17,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.8 여우바람꽃,핸드볼 스페지알 - 핑크 / IF6561,230,너무 만족스러운 제품입니다. 게다가 무신사에서 사서 저렴하네요,2024.02.17,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 독특한파스텔모자,핸드볼 스페지알 - 핑크 / IF6561,225,사이즈 잘맞고 색상이 연핑크라서 봄에 신기 너무 이쁩니다,2024.02.16,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 독특한파스텔모자,핸드볼 스페지알 - 핑크 / IF6561,225,사이즈 잘맞고 색상이 연핑크라서 봄에 신기 너무 이쁩니다,2024.02.16,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.6 해곰,핸드볼 스페지알 - 핑크 / IF6561,225,아디다스 스페지알 핸드볼 핑크 너무 색감도 예쁘고 최고에요 선물도 많이했어요,2024.02.16,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.6 해곰,핸드볼 스페지알 - 핑크 / IF6561,250,아디다스 스페지알 핸드볼 핑크 너무 색감도 예쁘고 최고에요 선물도 많이했어요,2024.02.16,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 정마.,핸드볼 스페지알 - 핑크 / IF6561,225,"찐한거 말고 갓성비로 스페지알 샀는데 개인적으로 저는 이게 더 이쁜거 같아요! 색감 미쳤고 슬랙스던가 트레이닝바지던가 어디든 어울림 막 신기 좋네욤
ටㅏ! 사이즈는 225 정사이즈 신는데 스페지알은 엄청 넉넉해요 그치만 사이즈 다운은 안하시는게 나아요 신발 자체가 발볼이 좁게 나와서 걍 정사이즈 추천드립니당",2024.02.16,커요,보통이에요,보통이에요,좁아요,편안해요
LV.6 츠레.,핸드볼 스페지알 - 핑크 / IF6561,235,좋아요 가격도 저렴하게 디자인도 예쁘고 색감도 좋아요,2024.02.15,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 정미닷,핸드볼 스페지알 - 핑크 / IF6561,240,아니 무슨 6분만에 품절이래요?? 크림에서 웃돈 주고 살뻔했지만 다행히 6분안에 결제성공함^^ 전 매장가서 같은 제품 다른 색상으로 신어보고 구매했어요. 발볼이 좁아서 원래 235신지만 이건 240으로 구매함 앞이 쪼꼼 크지만 꽉끈하면 갠차늠.보니까 품절 개빨리되고 교환도 쉽지 않아보이는데 다들 매장 가서 다른 색상으로 신어보시고 구매하세욧!!,2024.02.15,커요,밝아요,선명해요,보통이에요,편안해요
LV.5 온화한코랄츄리닝,핸드볼 스페지알 - 핑크 / IF6561,225,배송도 빠르고 꼼꼼하네요. 착화감도 좋고 색감도 좋습니다.,2024.02.13,보통이에요,밝아요,선명해요,보통이에요,편안해요
LV.8 럭셔리한코랄모던,핸드볼 스페지알 - 핑크 / IF6561,245,올해 산 아이템중에 베스트로 잘샀다고 생각합니다!,2024.02.13,보통이에요,보통이에요,보통이에요,넓어요,편안해요
LV.4 뽀럄만뿌망,핸드볼 스페지알 - 핑크 / IF6561,240,색감 너무 예쁘고 스웨이드 재질이 겨울이랑 잘 어울려요.,2024.02.10,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.8 다중은진,핸드볼 스페지알 - 핑크 / IF6561,230,"핑크 넘 기쁘네요~
확실히 원래 운동화 사는 사이즈보다 반내려서 사니 딱 맞아요!
(기존 235라 230 구매했는데, 이것도 여유가 있네요)
아치부분이 볼록 올라와있어서 처음엔 어색했는데, 신다보니 괜찮네요~",2024.02.08,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.3 ^호^,핸드볼 스페지알 - 핑크 / IF6561,230,보통 230~235 신어서 230 시켰는데 커요 🥲 신발끈을 아주 꽉 묶어서 신고 있어요 신발안에 깔창이 아치 모양으로 들어가있고 쿠션감이 있어서 착화감이 아주 편해요. 그래서 다른 색도 구매할까 고민중이예요,2024.02.04,커요,보통이에요,흐려요,보통이에요,편안해요
LV.6 one_soo,핸드볼 스페지알 - 핑크 / IF6561,230,좋은 제품이고 저렴한 가격에 잘 구매해서 좋습니다!,2024.02.03,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 레벨5멤버,핸드볼 스페지알 - 핑크 / IF6561,245,스페지알 핑크 넘나 예뻐요. 진짜 아디다스는 핑크가 젱 예쁜득,2024.02.02,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 레벨5멤버,핸드볼 스페지알 - 핑크 / IF6561,255,예뻐서 샀는데 제 느낌이 틀리지 않았네요 사길 잘했어요 후회할 뻔 했네요,2024.02.02,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 레벨5멤버,핸드볼 스페지알 - 핑크 / IF6561,255,예뻐서 샀는데 제 느낌이 틀리지 않았네요 너무 예뻐요,2024.02.02,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.7 땅꾸이이,핸드볼 스페지알 - 핑크 / IF6561,230,"겨울철에 롱패딩에 이거하나면 뚝딱이에요
정사이즈입니다",2024.02.01,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.6 재기너스,핸드볼 스페지알 - 핑크 / IF6561,255,"실착 이쁘고 무신사배송 엄청 빨라요

핸드볼 스페지날 꾸준히 위시리스트 넣어두려구요 남자가 신어도 무난무난",2024.02.01,보통이에요,보통이에요,선명해요,넓어요,편안해요
LV.6 재기너스,핸드볼 스페지알 - 핑크 / IF6561,255,"실착 이쁘고 무신사배송 엄청 빨라요

핸드볼 스페지날 꾸준히 위시리스트 넣어두려구요 남자가 신어도 무난무난",2024.02.01,커요,보통이에요,보통이에요,보통이에요,적당해요
LV.6 서울금용이,핸드볼 스페지알 - 핑크 / IF6561,250,배송 빠르고 요즘 유행하는 금용 스타일처럼 이쁘고 편해요,2024.01.29,보통이에요,밝아요,선명해요,넓어요,편안해요
LV.6 러브비어,핸드볼 스페지알 - 핑크 / IF6561,240,솜사탕 마냥 베이비한 핑크예요. 발볼이 없는 칼발에는 인솔 필수 입니다.,2024.01.29,보통이에요,보통이에요,선명해요,넓어요,편안해요
LV.6 qp$$$$,핸드볼 스페지알 - 핑크 / IF6561,245,색감이 사진으로 안 담겨요 진짜 이쁩니당 너무 쨍하지도 않아서 조아요,2024.01.26,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.3 vip문선생,핸드볼 스페지알 - 핑크 / IF6561,240,"아디다스 스페지알 고민중에 핑크색으로 선택
잘산거같아요",2024.01.25,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.3 vip문선생,핸드볼 스페지알 - 핑크 / IF6561,225,"착화감 퀄리티 좋습니다 나이키보다더
새상품 그대로",2024.01.25,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.4 성운무신,핸드볼 스페지알 - 핑크 / IF6561,235,"굿굿 무신사 배송 깔끔 그자체
항상만족 신발도 대만족",2024.01.25,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.4 성운무신,핸드볼 스페지알 - 핑크 / IF6561,235,"발에 딱맞는게 잘골랏어요ㅎ
삼바랑고민중에 스페지알로",2024.01.25,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 신사엄마,핸드볼 스페지알 - 핑크 / IF6561,225,"편하게 꾸안꾸 최고네요
부드럽게 정사이즈로 탁맞네요",2024.01.25,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.3 희미한신사아노락,핸드볼 스페지알 - 핑크 / IF6561,225,너무 옙버요 원래 230인데 225가 잘맞았어요 근데 발등이 굉장히 낮게 나온 신발인듯 스웨이드라 그런지 새신발인데도 뭔가 깨끗해보이지는 않네요,2024.01.24,커요,보통이에요,흐려요,보통이에요,적당해요
LV.7 sy289,핸드볼 스페지알 - 핑크 / IF6561,235,발도편하고 정사이즈로 신으니 좋네요 봄에 신으면 너무 이쁠것같습니다,2024.01.23,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.8 나라인자,핸드볼 스페지알 - 핑크 / IF6561,235,"안녕하세요
스페지알 핑크 색감이 오묘하고 이쁘네요
직원들 선물용으로 잘 구입 했어요
요즘 유행도 하고 쉐입도 이쁘고
감사합니다",2024.01.23,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.8 칠수다,핸드볼 스페지알 - 핑크 / IF6561,235,"안녕하세요
스페지알 핑크 색감이 오묘하고 이쁘네요
직원들 선물용으로 잘 구입 했어요
요즘 유행도 하고 쉐입도 이쁘고
감사합니다",2024.01.23,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 날이너무더워서,핸드볼 스페지알 - 핑크 / IF6561,220,아디다스 스페지알 핑크 실물 색감이 더 예쁩니당,2024.01.21,커요,보통이에요,선명해요,보통이에요,편안해요
LV.5 키치한부산브랜드,핸드볼 스페지알 - 핑크 / IF6561,230,너무 예뻐요 ! 실물 색감이 더 예쁘고 착화감도 편합니다,2024.01.21,커요,보통이에요,선명해요,보통이에요,편안해요
LV.4 닉넴왜필요하지,핸드볼 스페지알 - 핑크 / IF6561,245,색상 이쁘고 편하고 너무 마음에 들어요. 잘 샀어요.,2024.01.21,커요,보통이에요,보통이에요,넓어요,적당해요
LV.3 쏨냥,핸드볼 스페지알 - 핑크 / IF6561,225,"넘 튀지 않응 색깔이라서 어디든 포인트로 매치 가능해요 !!
특히 진청이나 어두운 계열 바지랑 찰떡인것 같아용 ><
러블리힙 연출 하기너무 좋은 아이템입니당. 착화감도 좋아서 하루종일 신고 돌아 다녀도 피로감이 느껴지지 않아요 ㅎㅎ 수",2024.01.20,커요,보통이에요,보통이에요,보통이에요,편안해요
LV.6 땅꾸이,핸드볼 스페지알 - 핑크 / IF6561,240,"청바지나 검은바지에 잘어울려요
정사이즈 가면 됩니다.",2024.01.20,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.4 쩌혀니가즈아앙,핸드볼 스페지알 - 핑크 / IF6561,225,"개시하는날 비가 와서 망설여졌지만 조심조오심ㅜㅠ
아무래도 밝은 색이다보니 때탈까 걱정되네요
근데 너어어무 예뻐😀",2024.01.20,커요,보통이에요,보통이에요,보통이에요,편안해요
LV.5 에스와이요니,핸드볼 스페지알 - 핑크 / IF6561,225,"아디다스는 오랜만이라 사이즈 많이 고민했거든요
평소 230-235 인데 230 기준으로 반사이즈 줄인 225 하니 두꺼운 양말 신고도 잘 맞네요. 착화감 많이 안 불편해요
근데 생각보다 색이 촌스럽네요..ㅎㅎㅋㅋ",2024.01.18,보통이에요,밝아요,보통이에요,보통이에요,적당해요
LV.6 락쿤ㅋ,핸드볼 스페지알 - 핑크 / IF6561,225,"뎨일리로 신기 좋아요
어디에든 코디가되서 손이 많이가는
신발이에요",2024.01.18,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.8 똥폼,핸드볼 스페지알 - 핑크 / IF6561,230,은근 발 편합니다. 크게 나와서 반사이즈 다운 하세요. 핑크 슈즈로 코디 이쁩니다,2024.01.18,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 우중충충26,핸드볼 스페지알 - 핑크 / IF6561,280,"우선 배송이 하루만에 도착해서 너무 좋고, 사이즈는 발볼이 얇을거 같아서 반업 했는데 딱 좋아요!",2024.01.17,보통이에요,보통이에요,보통이에요,좁아요,적당해요
LV.3 b달보드레d,핸드볼 스페지알 - 핑크 / IF6561,230,기념일 촬영때 첫 개시했어요!!! 사진에도 쨍하니 잘 나와서 너무 마음에 들고 보는 사람마다 신발 뭐냐고 물어봐서 기분이 좋아요ㅎㅎ,2024.01.17,,,,,
LV.3 정겨운제주팬츠,핸드볼 스페지알 - 핑크 / IF6561,235,"오랜만에 마음에 드는 운동화라서 보자마자 질렀습니다!!
색감 착화감 빠지는게 없어요ㅠㅜㅠ 사진보다 실물이 훨씬 예뻐요💖💖💖 아디다스 가젤은 발이 너무아파서 선호하지 않는데 가젤하고 비슷한 분위기에 핸드볼화라 가젤보다 훨씬 발도 안아프고 푹신해요 강추!!",2024.01.17,커요,보통이에요,선명해요,보통이에요,편안해요
LV.6 지투지지,핸드볼 스페지알 - 핑크 / IF6561,230,사이즈 크게나와서 한치수적게 사셔야되요 235커서 230교환했어요,2024.01.17,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.3 외로운발리퀄팅,핸드볼 스페지알 - 핑크 / IF6561,230,청바지나 스웻에 특히 잘어룰리네요 봄되면 비싸질것같아 미리 구매했어요,2024.01.16,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 럭키송,핸드볼 스페지알 - 핑크 / IF6561,220,색감도 너무 예쁘고 봄에 너무 잘어울릴것같아요 리스탁좀 자주해수제숑,2024.01.16,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.7 sy289,핸드볼 스페지알 - 핑크 / IF6561,230,발도편하고 색감이 너무 예뻐서 봄에 너무 잘신고다닐것같네요,2024.01.16,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.8 꽁께르또,핸드볼 스페지알 - 핑크 / IF6561,225,"요즘 이런 케쥬얼한 신발에 눈이가네요
작은사이즈부터나와서
사이즈선택하기도쉽고
배송도빨랐습니다",2024.01.16,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 삼뚝쓰ㅋ,핸드볼 스페지알 - 핑크 / IF6561,280,"배송 개빠름

연한 핑크라 남자여도 부담없이 신을 수 있겠네요

이쁨 강추",2024.01.16,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.6 pkichan,핸드볼 스페지알 - 핑크 / IF6561,220,"일단 엄청예쁘고요
보풀일어난것같은 겉감이고
깔창을 말랑말랑해요
사이즈는 가젤 삼바랑 비슷한거같아요",2024.01.16,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 갈몽,핸드볼 스페지알 - 핑크 / IF6561,235,"컨버스40 포스40 덩크45 반스35~40 신어요
35했는데 넉넉하게 잘 맞습니다.
반사이즈 작게 하시길 추천합니다.",2024.01.15,커요,보통이에요,선명해요,넓어요,편안해요
LV.5 조피니,핸드볼 스페지알 - 핑크 / IF6561,235,상품 이미지 그대로의 색깔이고 딸기우유색 핑크핑크 예쁩니다 포인트 주기에도 좋은 것 가타용,2024.01.15,보통이에요,보통이에요,선명해요,보통이에요,편안해요
LV.7 자벌레1,핸드볼 스페지알 - 핑크 / IF6561,255,"스페지알 신발이름이 뭔가 입에 착 감기고
멋지네요 사실 신발보다 신발이름이 더 예뻐요
물론 신발도 편하고 예쁩니다",2024.01.15,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.7 0-0-,핸드볼 스페지알 - 핑크 / IF6561,235,세일기간에 저렴한 가격으로 좋은 상품 구매했습니다.굿!,2024.01.15,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.8 뚸니다,핸드볼 스페지알 - 핑크 / IF6561,240,핑크색이 어디 코디에도 이쁘고 신발 가벼워서 좋아요,2024.01.14,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.3 진지한맨하탄무드,핸드볼 스페지알 - 핑크 / IF6561,220,아디다스 신발을 저렴하게 구매할 수 있어서 너무 좋았어요 색감도 생각했던 그대로 이쁩니다! 칼발이라 그런지 사이즈가 조금 큰데 못신을정도는 아니에요 발아치 부분이 조금 어색하지만 금방 적응하면 편할 것 같아요!,2024.01.14,커요,보통이에요,선명해요,보통이에요,적당해요
LV.4 벼랑에선파스텔뮬,핸드볼 스페지알 - 핑크 / IF6561,245,일요일 밤에 시켰는데 월요일에 바로 왔어용 배송 완즌 빠름!! 신발 너무너무너무너무 예쁘고 발볼 넓고 발등 높은데도 왕편함..!! 근데 신발이 좀 커요ㅠ 반사이즈정도 다운하시고 주문하시면 될 듯함 !,2024.01.13,커요,보통이에요,보통이에요,보통이에요,편안해요
LV.3 또글이도영,핸드볼 스페지알 - 핑크 / IF6561,250,"평소 남녀공용 사이즈 250 신는데 이건 좀 크게 나왔네요
발가락 쪽 부분이 엄청 널널한데 덜그럭거리는거 까지는 아니라 굳이 사이즈 교환 안하고 신었어요
제기준 245 정도면 딱 맞을거같아요
색감도 이쁘고 발도 편해요 요즘 유트브에서 올해 뜨는 신발이라고 해서 샀는데 마음에 듭니당",2024.01.13,커요,보통이에요,보통이에요,넓어요,편안해요
LV.6 0haeu,핸드볼 스페지알 - 핑크 / IF6561,240,핑크색 운동화 가지고 싶었는데 연핑크라 부담스럽지도 않고 좋아요!,2024.01.12,커요,보통이에요,보통이에요,보통이에요,적당해요
LV.6 잼민이잉,핸드볼 스페지알 - 핑크 / IF6561,240,보풀 잘 일어날 것 같은 소재예요 상태가 썩 좋진 않았으나 쿠폰에 적립금 써서 저렴하게 구매해서 만족해요 실물이 더 예쁘네요! 사이즈는 가젤 인도어랑 비슷하네요!,2024.01.11,보통이에요,보통이에요,보통이에요,보통이에요,편안해요
LV.8 토미쟝,핸드볼 스페지알 - 핑크 / IF6561,225,애매한 분홍색이 묘하게 예쁘고 귀여운 느낌을 줌.,2024.01.10,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
